edge_id,source,target,weight,relation,evidence
CE02619,paper:doi:10.5167/uzh-71594,author:klaas_stephan,0.55,paper_to_author,doi:10.5167/uzh-71594
CE02620,author:klaas_stephan,paper:doi:10.5167/uzh-71594,0.7,author_to_paper,doi:10.5167/uzh-71594
CE02621,paper:doi:10.5167/uzh-71594,facet:correction,0.8,paper_to_facet,doi:10.5167/uzh-71594
CE02622,facet:correction,paper:doi:10.5167/uzh-71594,0.95,facet_to_paper,doi:10.5167/uzh-71594
CE02623,paper:doi:10.1609/aaai.v33i01.33016834,author:ning_miao,0.55,paper_to_author,doi:10.1609/aaai.v33i01.33016834
CE02624,author:ning_miao,paper:doi:10.1609/aaai.v33i01.33016834,0.7,author_to_paper,doi:10.1609/aaai.v33i01.33016834
CE02625,paper:doi:10.1609/aaai.v33i01.33016834,author:hao_zhou,0.55,paper_to_author,doi:10.1609/aaai.v33i01.33016834
CE02626,author:hao_zhou,paper:doi:10.1609/aaai.v33i01.33016834,0.7,author_to_paper,doi:10.1609/aaai.v33i01.33016834
CE02627,paper:doi:10.1609/aaai.v33i01.33016834,author:lili_mou,0.55,paper_to_author,doi:10.1609/aaai.v33i01.33016834
CE02628,author:lili_mou,paper:doi:10.1609/aaai.v33i01.33016834,0.7,author_to_paper,doi:10.1609/aaai.v33i01.33016834
CE02629,paper:doi:10.1609/aaai.v33i01.33016834,author:rui_yan,0.55,paper_to_author,doi:10.1609/aaai.v33i01.33016834
CE02630,author:rui_yan,paper:doi:10.1609/aaai.v33i01.33016834,0.7,author_to_paper,doi:10.1609/aaai.v33i01.33016834
CE02631,paper:doi:10.1609/aaai.v33i01.33016834,author:lei_li,0.55,paper_to_author,doi:10.1609/aaai.v33i01.33016834
CE02632,author:lei_li,paper:doi:10.1609/aaai.v33i01.33016834,0.7,author_to_paper,doi:10.1609/aaai.v33i01.33016834
CE02633,paper:doi:10.1609/aaai.v33i01.33016834,facet:correction,0.8,paper_to_facet,doi:10.1609/aaai.v33i01.33016834
CE02634,facet:correction,paper:doi:10.1609/aaai.v33i01.33016834,0.95,facet_to_paper,doi:10.1609/aaai.v33i01.33016834
CE02635,paper:doi:10.22331/q-2023-08-08-1076,author:javier_mart_nez_cifuentes,0.55,paper_to_author,doi:10.22331/q-2023-08-08-1076
CE02636,author:javier_mart_nez_cifuentes,paper:doi:10.22331/q-2023-08-08-1076,0.7,author_to_paper,doi:10.22331/q-2023-08-08-1076
CE02637,paper:doi:10.22331/q-2023-08-08-1076,author:k_m_fonseca_romero,0.55,paper_to_author,doi:10.22331/q-2023-08-08-1076
CE02638,author:k_m_fonseca_romero,paper:doi:10.22331/q-2023-08-08-1076,0.7,author_to_paper,doi:10.22331/q-2023-08-08-1076
CE02639,paper:doi:10.22331/q-2023-08-08-1076,author:nicol_s_quesada,0.55,paper_to_author,doi:10.22331/q-2023-08-08-1076
CE02640,author:nicol_s_quesada,paper:doi:10.22331/q-2023-08-08-1076,0.7,author_to_paper,doi:10.22331/q-2023-08-08-1076
CE02641,paper:doi:10.22331/q-2023-08-08-1076,facet:author,0.8,paper_to_facet,doi:10.22331/q-2023-08-08-1076
CE02642,facet:author,paper:doi:10.22331/q-2023-08-08-1076,0.95,facet_to_paper,doi:10.22331/q-2023-08-08-1076
CE02643,paper:doi:10.1088/1748-0221/15/11/p11004,author:s_diefenbacher,0.55,paper_to_author,doi:10.1088/1748-0221/15/11/p11004
CE02644,author:s_diefenbacher,paper:doi:10.1088/1748-0221/15/11/p11004,0.7,author_to_paper,doi:10.1088/1748-0221/15/11/p11004
CE02645,paper:doi:10.1088/1748-0221/15/11/p11004,author:e_eren,0.55,paper_to_author,doi:10.1088/1748-0221/15/11/p11004
CE02646,author:e_eren,paper:doi:10.1088/1748-0221/15/11/p11004,0.7,author_to_paper,doi:10.1088/1748-0221/15/11/p11004
CE02647,paper:doi:10.1088/1748-0221/15/11/p11004,author:g_kasieczka,0.55,paper_to_author,doi:10.1088/1748-0221/15/11/p11004
CE02648,author:g_kasieczka,paper:doi:10.1088/1748-0221/15/11/p11004,0.7,author_to_paper,doi:10.1088/1748-0221/15/11/p11004
CE02649,paper:doi:10.1088/1748-0221/15/11/p11004,author:a_korol,0.55,paper_to_author,doi:10.1088/1748-0221/15/11/p11004
CE02650,author:a_korol,paper:doi:10.1088/1748-0221/15/11/p11004,0.7,author_to_paper,doi:10.1088/1748-0221/15/11/p11004
CE02651,paper:doi:10.1088/1748-0221/15/11/p11004,author:b_nachman,0.55,paper_to_author,doi:10.1088/1748-0221/15/11/p11004
CE02652,author:b_nachman,paper:doi:10.1088/1748-0221/15/11/p11004,0.7,author_to_paper,doi:10.1088/1748-0221/15/11/p11004
CE02653,paper:doi:10.1088/1748-0221/15/11/p11004,author:d_shih,0.55,paper_to_author,doi:10.1088/1748-0221/15/11/p11004
CE02654,author:d_shih,paper:doi:10.1088/1748-0221/15/11/p11004,0.7,author_to_paper,doi:10.1088/1748-0221/15/11/p11004
CE02655,paper:doi:10.1088/1748-0221/15/11/p11004,facet:failure,0.8,paper_to_facet,doi:10.1088/1748-0221/15/11/p11004
CE02656,facet:failure,paper:doi:10.1088/1748-0221/15/11/p11004,0.95,facet_to_paper,doi:10.1088/1748-0221/15/11/p11004
CE02657,paper:doi:10.1112/jlms/s1-42.1.186b,author:samuel_taylor,0.55,paper_to_author,doi:10.1112/jlms/s1-42.1.186b
CE02658,author:samuel_taylor,paper:doi:10.1112/jlms/s1-42.1.186b,0.7,author_to_paper,doi:10.1112/jlms/s1-42.1.186b
CE02659,paper:doi:10.1112/jlms/s1-42.1.186b,facet:adjacent_method,0.8,paper_to_facet,doi:10.1112/jlms/s1-42.1.186b
CE02660,facet:adjacent_method,paper:doi:10.1112/jlms/s1-42.1.186b,0.95,facet_to_paper,doi:10.1112/jlms/s1-42.1.186b
CE02661,paper:doi:10.1002/mrm.24736,author:emmanuel_caruyer,0.55,paper_to_author,doi:10.1002/mrm.24736
CE02662,author:emmanuel_caruyer,paper:doi:10.1002/mrm.24736,0.7,author_to_paper,doi:10.1002/mrm.24736
CE02663,paper:doi:10.1002/mrm.24736,author:christophe_lenglet,0.55,paper_to_author,doi:10.1002/mrm.24736
CE02664,author:christophe_lenglet,paper:doi:10.1002/mrm.24736,0.7,author_to_paper,doi:10.1002/mrm.24736
CE02665,paper:doi:10.1002/mrm.24736,author:guillermo_sapiro,0.55,paper_to_author,doi:10.1002/mrm.24736
CE02666,author:guillermo_sapiro,paper:doi:10.1002/mrm.24736,0.7,author_to_paper,doi:10.1002/mrm.24736
CE02667,paper:doi:10.1002/mrm.24736,author:rachid_deriche,0.55,paper_to_author,doi:10.1002/mrm.24736
CE02668,author:rachid_deriche,paper:doi:10.1002/mrm.24736,0.7,author_to_paper,doi:10.1002/mrm.24736
CE02669,paper:doi:10.1002/mrm.24736,facet:adjacent_method,0.8,paper_to_facet,doi:10.1002/mrm.24736
CE02670,facet:adjacent_method,paper:doi:10.1002/mrm.24736,0.95,facet_to_paper,doi:10.1002/mrm.24736
CE02671,paper:doi:10.1007/978-3-642-62025-6,author:kiyosi_it,0.55,paper_to_author,doi:10.1007/978-3-642-62025-6
CE02672,author:kiyosi_it,paper:doi:10.1007/978-3-642-62025-6,0.7,author_to_paper,doi:10.1007/978-3-642-62025-6
CE02673,paper:doi:10.1007/978-3-642-62025-6,author:h_p_mckean,0.55,paper_to_author,doi:10.1007/978-3-642-62025-6
CE02674,author:h_p_mckean,paper:doi:10.1007/978-3-642-62025-6,0.7,author_to_paper,doi:10.1007/978-3-642-62025-6
CE02675,paper:doi:10.1007/978-3-642-62025-6,facet:adjacent_method,0.8,paper_to_facet,doi:10.1007/978-3-642-62025-6
CE02676,facet:adjacent_method,paper:doi:10.1007/978-3-642-62025-6,0.95,facet_to_paper,doi:10.1007/978-3-642-62025-6
CE02677,paper:doi:10.2307/2315169,author:g_f_newell,0.55,paper_to_author,doi:10.2307/2315169
CE02678,author:g_f_newell,paper:doi:10.2307/2315169,0.7,author_to_paper,doi:10.2307/2315169
CE02679,paper:doi:10.2307/2315169,author:kanae_ito,0.55,paper_to_author,doi:10.2307/2315169
CE02680,author:kanae_ito,paper:doi:10.2307/2315169,0.7,author_to_paper,doi:10.2307/2315169
CE02681,paper:doi:10.2307/2315169,author:h_p_mckean,0.55,paper_to_author,doi:10.2307/2315169
CE02682,author:h_p_mckean,paper:doi:10.2307/2315169,0.7,author_to_paper,doi:10.2307/2315169
CE02683,paper:doi:10.2307/2315169,facet:adjacent_method,0.8,paper_to_facet,doi:10.2307/2315169
CE02684,facet:adjacent_method,paper:doi:10.2307/2315169,0.95,facet_to_paper,doi:10.2307/2315169
CE02685,paper:doi:10.46586/tches.v2022.i3.223-263,author:qian_guo,0.55,paper_to_author,doi:10.46586/tches.v2022.i3.223-263
CE02686,author:qian_guo,paper:doi:10.46586/tches.v2022.i3.223-263,0.7,author_to_paper,doi:10.46586/tches.v2022.i3.223-263
CE02687,paper:doi:10.46586/tches.v2022.i3.223-263,author:clemens_hlauschek,0.55,paper_to_author,doi:10.46586/tches.v2022.i3.223-263
CE02688,author:clemens_hlauschek,paper:doi:10.46586/tches.v2022.i3.223-263,0.7,author_to_paper,doi:10.46586/tches.v2022.i3.223-263
CE02689,paper:doi:10.46586/tches.v2022.i3.223-263,author:thomas_johansson,0.55,paper_to_author,doi:10.46586/tches.v2022.i3.223-263
CE02690,author:thomas_johansson,paper:doi:10.46586/tches.v2022.i3.223-263,0.7,author_to_paper,doi:10.46586/tches.v2022.i3.223-263
CE02691,paper:doi:10.46586/tches.v2022.i3.223-263,author:norman_lahr,0.55,paper_to_author,doi:10.46586/tches.v2022.i3.223-263
CE02692,author:norman_lahr,paper:doi:10.46586/tches.v2022.i3.223-263,0.7,author_to_paper,doi:10.46586/tches.v2022.i3.223-263
CE02693,paper:doi:10.46586/tches.v2022.i3.223-263,author:alexander_nilsson,0.55,paper_to_author,doi:10.46586/tches.v2022.i3.223-263
CE02694,author:alexander_nilsson,paper:doi:10.46586/tches.v2022.i3.223-263,0.7,author_to_paper,doi:10.46586/tches.v2022.i3.223-263
CE02695,paper:doi:10.46586/tches.v2022.i3.223-263,author:robin_leander_schr_der,0.55,paper_to_author,doi:10.46586/tches.v2022.i3.223-263
CE02696,author:robin_leander_schr_der,paper:doi:10.46586/tches.v2022.i3.223-263,0.7,author_to_paper,doi:10.46586/tches.v2022.i3.223-263
CE02697,paper:doi:10.46586/tches.v2022.i3.223-263,facet:author,0.8,paper_to_facet,doi:10.46586/tches.v2022.i3.223-263
CE02698,facet:author,paper:doi:10.46586/tches.v2022.i3.223-263,0.95,facet_to_paper,doi:10.46586/tches.v2022.i3.223-263
CE02699,paper:doi:10.1021/acsearthspacechem.2c00031,author:neha_sharma,0.55,paper_to_author,doi:10.1021/acsearthspacechem.2c00031
CE02700,author:neha_sharma,paper:doi:10.1021/acsearthspacechem.2c00031,0.7,author_to_paper,doi:10.1021/acsearthspacechem.2c00031
CE02701,paper:doi:10.1021/acsearthspacechem.2c00031,author:zixuan_wang,0.55,paper_to_author,doi:10.1021/acsearthspacechem.2c00031
CE02702,author:zixuan_wang,paper:doi:10.1021/acsearthspacechem.2c00031,0.7,author_to_paper,doi:10.1021/acsearthspacechem.2c00031
CE02703,paper:doi:10.1021/acsearthspacechem.2c00031,author:jeffrey_g_catalano,0.55,paper_to_author,doi:10.1021/acsearthspacechem.2c00031
CE02704,author:jeffrey_g_catalano,paper:doi:10.1021/acsearthspacechem.2c00031,0.7,author_to_paper,doi:10.1021/acsearthspacechem.2c00031
CE02705,paper:doi:10.1021/acsearthspacechem.2c00031,author:daniel_e_giammar,0.55,paper_to_author,doi:10.1021/acsearthspacechem.2c00031
CE02706,author:daniel_e_giammar,paper:doi:10.1021/acsearthspacechem.2c00031,0.7,author_to_paper,doi:10.1021/acsearthspacechem.2c00031
CE02707,paper:doi:10.1021/acsearthspacechem.2c00031,facet:author,0.8,paper_to_facet,doi:10.1021/acsearthspacechem.2c00031
CE02708,facet:author,paper:doi:10.1021/acsearthspacechem.2c00031,0.95,facet_to_paper,doi:10.1021/acsearthspacechem.2c00031
CE02709,paper:doi:10.1103/physrevlett.79.5154,author:c_djurberg,0.55,paper_to_author,doi:10.1103/physrevlett.79.5154
CE02710,author:c_djurberg,paper:doi:10.1103/physrevlett.79.5154,0.7,author_to_paper,doi:10.1103/physrevlett.79.5154
CE02711,paper:doi:10.1103/physrevlett.79.5154,author:peter_svedlindh,0.55,paper_to_author,doi:10.1103/physrevlett.79.5154
CE02712,author:peter_svedlindh,paper:doi:10.1103/physrevlett.79.5154,0.7,author_to_paper,doi:10.1103/physrevlett.79.5154
CE02713,paper:doi:10.1103/physrevlett.79.5154,author:,0.55,paper_to_author,doi:10.1103/physrevlett.79.5154
CE02714,author:,paper:doi:10.1103/physrevlett.79.5154,0.7,author_to_paper,doi:10.1103/physrevlett.79.5154
CE02715,paper:doi:10.1103/physrevlett.79.5154,author:mikkel_fougt_hansen,0.55,paper_to_author,doi:10.1103/physrevlett.79.5154
CE02716,author:mikkel_fougt_hansen,paper:doi:10.1103/physrevlett.79.5154,0.7,author_to_paper,doi:10.1103/physrevlett.79.5154
CE02717,paper:doi:10.1103/physrevlett.79.5154,author:f_b_dker,0.55,paper_to_author,doi:10.1103/physrevlett.79.5154
CE02718,author:f_b_dker,paper:doi:10.1103/physrevlett.79.5154,0.7,author_to_paper,doi:10.1103/physrevlett.79.5154
CE02719,paper:doi:10.1103/physrevlett.79.5154,author:steen_m_rup,0.55,paper_to_author,doi:10.1103/physrevlett.79.5154
CE02720,author:steen_m_rup,paper:doi:10.1103/physrevlett.79.5154,0.7,author_to_paper,doi:10.1103/physrevlett.79.5154
CE02721,paper:doi:10.1103/physrevlett.79.5154,facet:failure,0.8,paper_to_facet,doi:10.1103/physrevlett.79.5154
CE02722,facet:failure,paper:doi:10.1103/physrevlett.79.5154,0.95,facet_to_paper,doi:10.1103/physrevlett.79.5154
CE02723,paper:doi:10.2118/26436-ms,author:j_o_amaefule,0.55,paper_to_author,doi:10.2118/26436-ms
CE02724,author:j_o_amaefule,paper:doi:10.2118/26436-ms,0.7,author_to_paper,doi:10.2118/26436-ms
CE02725,paper:doi:10.2118/26436-ms,author:mehmet_altunbay,0.55,paper_to_author,doi:10.2118/26436-ms
CE02726,author:mehmet_altunbay,paper:doi:10.2118/26436-ms,0.7,author_to_paper,doi:10.2118/26436-ms
CE02727,paper:doi:10.2118/26436-ms,author:djebbar_tiab,0.55,paper_to_author,doi:10.2118/26436-ms
CE02728,author:djebbar_tiab,paper:doi:10.2118/26436-ms,0.7,author_to_paper,doi:10.2118/26436-ms
CE02729,paper:doi:10.2118/26436-ms,author:david_g_kersey,0.55,paper_to_author,doi:10.2118/26436-ms
CE02730,author:david_g_kersey,paper:doi:10.2118/26436-ms,0.7,author_to_paper,doi:10.2118/26436-ms
CE02731,paper:doi:10.2118/26436-ms,author:dare_k_keelan,0.55,paper_to_author,doi:10.2118/26436-ms
CE02732,author:dare_k_keelan,paper:doi:10.2118/26436-ms,0.7,author_to_paper,doi:10.2118/26436-ms
CE02733,paper:doi:10.2118/26436-ms,facet:adjacent_method,0.8,paper_to_facet,doi:10.2118/26436-ms
CE02734,facet:adjacent_method,paper:doi:10.2118/26436-ms,0.95,facet_to_paper,doi:10.2118/26436-ms
CE02735,paper:doi:10.1103/physreve.85.031129,author:dgar_rold_n,0.55,paper_to_author,doi:10.1103/physreve.85.031129
CE02736,author:dgar_rold_n,paper:doi:10.1103/physreve.85.031129,0.7,author_to_paper,doi:10.1103/physreve.85.031129
CE02737,paper:doi:10.1103/physreve.85.031129,author:juan_m_r_parrondo,0.55,paper_to_author,doi:10.1103/physreve.85.031129
CE02738,author:juan_m_r_parrondo,paper:doi:10.1103/physreve.85.031129,0.7,author_to_paper,doi:10.1103/physreve.85.031129
CE02739,paper:doi:10.1103/physreve.85.031129,facet:objective,0.8,paper_to_facet,doi:10.1103/physreve.85.031129
CE02740,facet:objective,paper:doi:10.1103/physreve.85.031129,0.95,facet_to_paper,doi:10.1103/physreve.85.031129
CE02741,paper:doi:10.1186/1471-2105-11-94,author:james_bullard,0.55,paper_to_author,doi:10.1186/1471-2105-11-94
CE02742,author:james_bullard,paper:doi:10.1186/1471-2105-11-94,0.7,author_to_paper,doi:10.1186/1471-2105-11-94
CE02743,paper:doi:10.1186/1471-2105-11-94,author:elizabeth_purdom,0.55,paper_to_author,doi:10.1186/1471-2105-11-94
CE02744,author:elizabeth_purdom,paper:doi:10.1186/1471-2105-11-94,0.7,author_to_paper,doi:10.1186/1471-2105-11-94
CE02745,paper:doi:10.1186/1471-2105-11-94,author:kasper_d_hansen,0.55,paper_to_author,doi:10.1186/1471-2105-11-94
CE02746,author:kasper_d_hansen,paper:doi:10.1186/1471-2105-11-94,0.7,author_to_paper,doi:10.1186/1471-2105-11-94
CE02747,paper:doi:10.1186/1471-2105-11-94,author:sandrine_dudoit,0.55,paper_to_author,doi:10.1186/1471-2105-11-94
CE02748,author:sandrine_dudoit,paper:doi:10.1186/1471-2105-11-94,0.7,author_to_paper,doi:10.1186/1471-2105-11-94
CE02749,paper:doi:10.1186/1471-2105-11-94,facet:adjacent_method,0.8,paper_to_facet,doi:10.1186/1471-2105-11-94
CE02750,facet:adjacent_method,paper:doi:10.1186/1471-2105-11-94,0.95,facet_to_paper,doi:10.1186/1471-2105-11-94
CE02751,paper:doi:10.1038/s41557-023-01427-3,author:shuhao_zhang,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02752,author:shuhao_zhang,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02753,paper:doi:10.1038/s41557-023-01427-3,author:ma_gorzata_z_mako,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02754,author:ma_gorzata_z_mako,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02755,paper:doi:10.1038/s41557-023-01427-3,author:ryan_b_jadrich,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02756,author:ryan_b_jadrich,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02757,paper:doi:10.1038/s41557-023-01427-3,author:elfi_kraka,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02758,author:elfi_kraka,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02759,paper:doi:10.1038/s41557-023-01427-3,author:kipton_barros,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02760,author:kipton_barros,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02761,paper:doi:10.1038/s41557-023-01427-3,author:benjamin_nebgen,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02762,author:benjamin_nebgen,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02763,paper:doi:10.1038/s41557-023-01427-3,author:sergei_tretiak,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02764,author:sergei_tretiak,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02765,paper:doi:10.1038/s41557-023-01427-3,author:olexandr_isayev,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02766,author:olexandr_isayev,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02767,paper:doi:10.1038/s41557-023-01427-3,author:nicholas_lubbers,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02768,author:nicholas_lubbers,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02769,paper:doi:10.1038/s41557-023-01427-3,author:richard_a_messerly,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02770,author:richard_a_messerly,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02771,paper:doi:10.1038/s41557-023-01427-3,author:justin_s_smith,0.55,paper_to_author,doi:10.1038/s41557-023-01427-3
CE02772,author:justin_s_smith,paper:doi:10.1038/s41557-023-01427-3,0.7,author_to_paper,doi:10.1038/s41557-023-01427-3
CE02773,paper:doi:10.1038/s41557-023-01427-3,facet:correction,0.8,paper_to_facet,doi:10.1038/s41557-023-01427-3
CE02774,facet:correction,paper:doi:10.1038/s41557-023-01427-3,0.95,facet_to_paper,doi:10.1038/s41557-023-01427-3
CE02775,paper:doi:10.1103/physrevb.76.085416,author:beno_t_coasne,0.55,paper_to_author,doi:10.1103/physrevb.76.085416
CE02776,author:beno_t_coasne,paper:doi:10.1103/physrevb.76.085416,0.7,author_to_paper,doi:10.1103/physrevb.76.085416
CE02777,paper:doi:10.1103/physrevb.76.085416,author:surendra_jain,0.55,paper_to_author,doi:10.1103/physrevb.76.085416
CE02778,author:surendra_jain,paper:doi:10.1103/physrevb.76.085416,0.7,author_to_paper,doi:10.1103/physrevb.76.085416
CE02779,paper:doi:10.1103/physrevb.76.085416,author:linda_naamar,0.55,paper_to_author,doi:10.1103/physrevb.76.085416
CE02780,author:linda_naamar,paper:doi:10.1103/physrevb.76.085416,0.7,author_to_paper,doi:10.1103/physrevb.76.085416
CE02781,paper:doi:10.1103/physrevb.76.085416,author:keith_e_gubbins,0.55,paper_to_author,doi:10.1103/physrevb.76.085416
CE02782,author:keith_e_gubbins,paper:doi:10.1103/physrevb.76.085416,0.7,author_to_paper,doi:10.1103/physrevb.76.085416
CE02783,paper:doi:10.1103/physrevb.76.085416,facet:failure,0.8,paper_to_facet,doi:10.1103/physrevb.76.085416
CE02784,facet:failure,paper:doi:10.1103/physrevb.76.085416,0.95,facet_to_paper,doi:10.1103/physrevb.76.085416
CE02785,paper:doi:10.1093/mnras/stv781,author:rachel_mandelbaum,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02786,author:rachel_mandelbaum,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02787,paper:doi:10.1093/mnras/stv781,author:barnaby_rowe,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02788,author:barnaby_rowe,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02789,paper:doi:10.1093/mnras/stv781,author:r_armstrong,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02790,author:r_armstrong,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02791,paper:doi:10.1093/mnras/stv781,author:deborah_bard,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02792,author:deborah_bard,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02793,paper:doi:10.1093/mnras/stv781,author:e_bertin,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02794,author:e_bertin,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02795,paper:doi:10.1093/mnras/stv781,author:james_bosch,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02796,author:james_bosch,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02797,paper:doi:10.1093/mnras/stv781,author:d_boutigny,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02798,author:d_boutigny,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02799,paper:doi:10.1093/mnras/stv781,author:f_courbin,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02800,author:f_courbin,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02801,paper:doi:10.1093/mnras/stv781,author:william_a_dawson,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02802,author:william_a_dawson,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02803,paper:doi:10.1093/mnras/stv781,author:annamaria_donnarumma,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02804,author:annamaria_donnarumma,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02805,paper:doi:10.1093/mnras/stv781,author:ian_fenech_conti,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02806,author:ian_fenech_conti,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02807,paper:doi:10.1093/mnras/stv781,author:r_gavazzi,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02808,author:r_gavazzi,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02809,paper:doi:10.1093/mnras/stv781,author:marc_gentile,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02810,author:marc_gentile,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02811,paper:doi:10.1093/mnras/stv781,author:m_s_s_gill,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02812,author:m_s_s_gill,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02813,paper:doi:10.1093/mnras/stv781,author:david_w_hogg,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02814,author:david_w_hogg,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02815,paper:doi:10.1093/mnras/stv781,author:eric_huff,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02816,author:eric_huff,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02817,paper:doi:10.1093/mnras/stv781,author:m_james_jee,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02818,author:m_james_jee,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02819,paper:doi:10.1093/mnras/stv781,author:tomasz_kacprzak,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02820,author:tomasz_kacprzak,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02821,paper:doi:10.1093/mnras/stv781,author:m_kilbinger,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02822,author:m_kilbinger,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02823,paper:doi:10.1093/mnras/stv781,author:t_kuntzer,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02824,author:t_kuntzer,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02825,paper:doi:10.1093/mnras/stv781,author:dustin_lang,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02826,author:dustin_lang,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02827,paper:doi:10.1093/mnras/stv781,author:wentao_luo,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02828,author:wentao_luo,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02829,paper:doi:10.1093/mnras/stv781,author:m_march,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02830,author:m_march,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
CE02831,paper:doi:10.1093/mnras/stv781,author:philip_j_marshall,0.55,paper_to_author,doi:10.1093/mnras/stv781
CE02832,author:philip_j_marshall,paper:doi:10.1093/mnras/stv781,0.7,author_to_paper,doi:10.1093/mnras/stv781
